Width,Electron density,Negative density,Positive density,O- density,O2- density,CO3- density,CO4- density,CO2+ density,O2+ density,O density,O2 density,O3 density,CO density,C density,CO2e1 density,CO2va density,CO2vb density,CO2vc density,CO2v1a density,CO2v1 density,CO2v2 density,CO2v3 density,CO2v4 density,CO2v5 density,CO2v6 density,CO2v7 density,CO2v8 density,Electric field,Rise rate
3.00E-03,0.03391,3.98E-02,0.02442,0.19054,0.28387,0.02921,0.025,0.02342,0.10024,0.00861,0.01485,1.00086,0.00932,0.00501,0.00331,0.01956,0.02521,0.21082,0.06394,0.03898,0.02401,0.01503,0.0091,0.00641,0.00365,0.00168,0.00616,0.03374,20
6.00E-03,0.05587,6.23E-02,0.05072,0.22786,0.19963,0.03188,0.02794,0.04971,0.10024,0.01566,0.0287,1.00173,0.01702,0.00992,0.0065,0.03894,0.04538,0.34718,0.12172,0.0756,0.04668,0.02931,0.01777,0.01258,0.00716,0.00328,0.01179,0.03358,20
9.00E-03,0.07058,0.07747,0.07117,0.25561,0.14063,0.03427,0.03062,0.07017,0.1002,0.02154,0.04254,1.00259,0.02355,0.01482,0.00962,0.05816,0.06203,0.43962,0.17491,0.11018,0.06825,0.043,0.02614,0.01859,0.01059,0.00483,0.01715,0.03352,20
1.20E-02,0.08044,0.08778,0.08437,0.27483,0.09927,0.03656,0.03315,0.08336,0.10025,0.0267,0.05638,1.00346,0.02936,0.01971,0.01271,0.07719,0.076,0.50083,0.2242,0.14296,0.08889,0.05623,0.03428,0.02448,0.01395,0.00635,0.02233,0.03352,20
1.50E-02,0.08702,0.09482,0.09224,0.28772,0.07027,0.03885,0.03558,0.09124,0.10033,0.03143,0.07021,1.00433,0.03474,0.02459,0.01577,0.09605,0.08782,0.53955,0.2702,0.17407,0.10871,0.06904,0.04222,0.03028,0.01726,0.00784,0.02739,0.03352,20
0.018,0.0914,0.09966,0.09692,0.29626,0.04993,0.04118,0.038,0.09592,0.10034,0.03589,0.08403,1.00519,0.03985,0.02944,0.01882,0.11472,0.0979,0.56228,0.31343,0.20361,0.12778,0.08151,0.05001,0.036,0.02054,0.00932,0.03236,0.03353,20
0.021,0.09432,0.10306,0.09985,0.30197,0.03565,0.0436,0.04044,0.09885,0.10026,0.04019,0.09783,1.00605,0.04481,0.03428,0.02185,0.13321,0.10653,0.57406,0.35431,0.23163,0.14615,0.09364,0.05765,0.04165,0.0238,0.01078,0.03727,0.03353,20
0.024,0.09627,0.1055,0.10184,0.30587,0.02561,0.04612,0.04293,0.10084,0.10006,0.04438,0.11162,1.00691,0.04966,0.03909,0.02487,0.15149,0.11397,0.57888,0.39325,0.25817,0.16385,0.10548,0.06517,0.04724,0.02702,0.01224,0.04213,0.03351,20
0.027,0.09758,0.10733,0.10333,0.30863,0.01855,0.04877,0.0455,0.10233,0.0998,0.04852,0.1254,1.00777,0.05445,0.04388,0.02789,0.16958,0.1204,0.58001,0.43061,0.28327,0.18092,0.11704,0.07257,0.05279,0.03023,0.01368,0.04696,0.0335,20
0.03,0.09847,0.10876,0.10454,0.31066,0.01358,0.05154,0.04816,0.10354,0.09952,0.05261,0.13915,1.00863,0.0592,0.04863,0.03089,0.18746,0.12598,0.58023,0.4667,0.30695,0.19736,0.12834,0.07988,0.05828,0.03343,0.01512,0.05177,0.03347,20
0.033,0.09908,0.10994,0.1056,0.31223,0.0101,0.05447,0.05094,0.1046,0.0993,0.05668,0.15288,1.00948,0.06392,0.05335,0.03388,0.20514,0.13083,0.58172,0.50179,0.32923,0.21322,0.13938,0.08709,0.06374,0.0366,0.01656,0.05655,0.03345,20
0.036,0.09951,0.11097,0.10658,0.3135,0.00767,0.05755,0.05385,0.10558,0.09923,0.06073,0.16659,1.01033,0.06862,0.05804,0.03686,0.2226,0.13507,0.58517,0.536,0.35016,0.22849,0.15017,0.0942,0.06916,0.03977,0.01799,0.06133,0.03342,20
0.039,0.09982,0.11192,0.10751,0.31458,0.00598,0.0608,0.0569,0.10652,0.09937,0.06476,0.18027,1.01118,0.0733,0.06268,0.03983,0.23985,0.13879,0.5903,0.56935,0.36982,0.24321,0.16074,0.10123,0.07453,0.04292,0.01942,0.0661,0.0334,20
0.042,0.10006,0.11281,0.10843,0.31553,0.00483,0.06424,0.0601,0.10744,0.0998,0.06878,0.19392,1.01202,0.07797,0.06727,0.04278,0.25689,0.14206,0.59669,0.60183,0.38826,0.2574,0.17106,0.10817,0.07986,0.04606,0.02085,0.07085,0.03337,20
0.045,0.10024,0.11369,0.10935,0.3164,0.00407,0.06787,0.06347,0.10835,0.1006,0.07278,0.20755,1.01286,0.08262,0.07182,0.04573,0.27372,0.14496,0.60399,0.63345,0.40555,0.27107,0.18117,0.11502,0.08516,0.04919,0.02227,0.0756,0.03335,20
0.048,0.10038,0.11457,0.11028,0.31722,0.00358,0.0717,0.06701,0.10926,0.10184,0.07678,0.22114,1.01369,0.08726,0.07632,0.04866,0.29035,0.14754,0.6119,0.6642,0.42175,0.28424,0.19104,0.12178,0.0904,0.0523,0.02369,0.08034,0.03333,20
0.051,0.1005,0.11547,0.11122,0.318,0.0033,0.07576,0.07074,0.11019,0.10357,0.08077,0.23469,1.01452,0.09189,0.08076,0.05157,0.30677,0.14985,0.62021,0.69409,0.43692,0.29693,0.2007,0.12845,0.0956,0.0554,0.0251,0.08507,0.0333,20
0.054,0.10059,0.11639,0.11219,0.31876,0.00316,0.08004,0.07467,0.11113,0.10584,0.08474,0.24822,1.01535,0.09651,0.08515,0.05447,0.32298,0.15193,0.6287,0.72311,0.45111,0.30916,0.21014,0.13503,0.10076,0.05848,0.02651,0.0898,0.03328,20
0.057,0.10068,0.11734,0.11317,0.3195,0.00315,0.08456,0.0788,0.11208,0.1087,0.08871,0.2617,1.01617,0.10112,0.08948,0.05736,0.33899,0.15382,0.63725,0.75127,0.46436,0.32093,0.21937,0.14152,0.10587,0.06155,0.02792,0.09452,0.03326,20
0.06,0.10076,0.11833,0.11418,0.32023,0.00322,0.08933,0.08315,0.11305,0.11219,0.09266,0.27514,1.01699,0.10571,0.09375,0.06022,0.3548,0.15553,0.64572,0.77857,0.47673,0.33227,0.22838,0.14792,0.11093,0.0646,0.02933,0.09923,0.03324,20
0.063,0.10083,0.11936,0.11521,0.32096,0.00335,0.09437,0.08772,0.11405,0.11634,0.09661,0.28854,1.0178,0.11028,0.09795,0.06307,0.3704,0.15711,0.65403,0.80502,0.48826,0.34318,0.23719,0.15423,0.11595,0.06763,0.03073,0.10393,0.03322,20
0.066,0.1009,0.12044,0.11628,0.32169,0.00355,0.09966,0.09251,0.11506,0.12119,0.10054,0.3019,1.01861,0.11485,0.10208,0.06591,0.3858,0.15856,0.6621,0.83063,0.49899,0.35367,0.24579,0.16045,0.12091,0.07065,0.03212,0.10863,0.0332,20
0.069,0.10096,0.12156,0.11737,0.32242,0.00379,0.10524,0.09753,0.1161,0.12675,0.10446,0.31521,1.01941,0.1194,0.10615,0.06872,0.40099,0.15991,0.66989,0.85539,0.50897,0.36376,0.25418,0.16658,0.12582,0.07366,0.03352,0.11333,0.03318,20
0.072,0.10102,0.12273,0.11849,0.32316,0.00407,0.11109,0.10278,0.11716,0.13304,0.10837,0.32847,1.0202,0.12393,0.11014,0.07151,0.41599,0.16117,0.67736,0.87933,0.51822,0.37346,0.26237,0.17261,0.13068,0.07664,0.03491,0.11801,0.03315,20
0.075,0.10108,0.12396,0.11965,0.32391,0.00439,0.11722,0.10826,0.11825,0.14008,0.11227,0.34168,1.02099,0.12845,0.11406,0.07429,0.43078,0.16236,0.68448,0.90245,0.5268,0.38278,0.27036,0.17856,0.13548,0.07961,0.03629,0.1227,0.03313,20
0.078,0.10115,0.12524,0.12085,0.32467,0.00474,0.12363,0.11397,0.11937,0.14788,0.11615,0.35484,1.02178,0.13295,0.1179,0.07704,0.44537,0.16348,0.69123,0.92475,0.53472,0.39173,0.27816,0.1844,0.14023,0.08256,0.03767,0.12737,0.03311,20
0.081,0.10121,0.12656,0.12207,0.32544,0.00512,0.13033,0.1199,0.12051,0.15644,0.12002,0.36794,1.02256,0.13744,0.12166,0.07977,0.45977,0.16455,0.6976,0.94625,0.54203,0.40032,0.28576,0.19016,0.14493,0.08548,0.03905,0.13205,0.03308,20
0.084,0.10128,0.12795,0.12334,0.32623,0.00554,0.1373,0.12606,0.12168,0.16578,0.12387,0.38099,1.02333,0.1419,0.12534,0.08249,0.47396,0.16557,0.70359,0.96697,0.54876,0.40855,0.29316,0.19581,0.14957,0.08839,0.04042,0.13671,0.03305,20
0.087,0.10135,0.12938,0.12464,0.32705,0.00598,0.14455,0.13243,0.12288,0.17589,0.12772,0.39399,1.02409,0.14635,0.12893,0.08517,0.48795,0.16654,0.7092,0.9869,0.55493,0.41644,0.30037,0.20138,0.15415,0.09128,0.04179,0.14137,0.03302,20
0.09,0.10143,0.13087,0.12597,0.32788,0.00645,0.15207,0.139,0.1241,0.18677,0.13154,0.40692,1.02485,0.15079,0.13245,0.08784,0.50175,0.16748,0.71444,1.00608,0.56057,0.424,0.30739,0.20684,0.15867,0.09415,0.04315,0.14603,0.03298,20
0.093,0.10151,0.13241,0.12734,0.32874,0.00696,0.15984,0.14577,0.12536,0.19842,0.13535,0.4198,1.0256,0.1552,0.13588,0.09048,0.51535,0.16839,0.71931,1.02449,0.56572,0.43123,0.31423,0.21221,0.16314,0.09699,0.04451,0.15068,0.03295,20
0.096,0.10161,0.134,0.12875,0.32963,0.00749,0.16787,0.15271,0.12664,0.21084,0.13915,0.43261,1.02635,0.1596,0.13922,0.0931,0.52876,0.16926,0.72383,1.04217,0.57039,0.43815,0.32088,0.21749,0.16755,0.09982,0.04586,0.15533,0.03291,20
0.099,0.10171,0.13564,0.13019,0.33054,0.00805,0.17613,0.15982,0.12795,0.22402,0.14293,0.44535,1.02708,0.16397,0.14247,0.09569,0.54196,0.17011,0.72799,1.05913,0.57461,0.44476,0.32735,0.22267,0.17189,0.10262,0.04721,0.15997,0.03286,20
0.102,0.10181,0.13732,0.13167,0.33149,0.00863,0.18461,0.16708,0.12929,0.23794,0.14669,0.45803,1.02781,0.16833,0.14564,0.09827,0.55498,0.17093,0.73182,1.07537,0.57841,0.45107,0.33364,0.22775,0.17618,0.1054,0.04855,0.16461,0.03281,20
0.105,0.10193,0.13905,0.13318,0.33247,0.00925,0.19329,0.17446,0.13065,0.25261,0.15044,0.47065,1.02854,0.17266,0.14871,0.10081,0.5678,0.17173,0.73533,1.09092,0.5818,0.45709,0.33975,0.23274,0.18041,0.10815,0.04989,0.16924,0.03276,20
0.108,0.10206,0.14082,0.13472,0.33349,0.00989,0.20216,0.18196,0.13204,0.268,0.15417,0.48319,1.02925,0.17697,0.15169,0.10333,0.58044,0.17251,0.73854,1.10579,0.58481,0.46283,0.34568,0.23763,0.18457,0.11088,0.05122,0.17387,0.03271,20
0.111,0.1022,0.14262,0.13629,0.33454,0.01055,0.21119,0.18954,0.13345,0.28409,0.15788,0.49566,1.02996,0.18126,0.15459,0.10583,0.59288,0.17327,0.74145,1.12,0.58746,0.4683,0.35145,0.24242,0.18868,0.11359,0.05254,0.17849,0.03264,20
0.114,0.10236,0.14446,0.13789,0.33563,0.01125,0.22037,0.19718,0.13488,0.30087,0.16158,0.50806,1.03066,0.18553,0.15739,0.10829,0.60513,0.17401,0.74408,1.13355,0.58977,0.4735,0.35704,0.24712,0.19272,0.11628,0.05386,0.18311,0.03258,20
0.117,0.10252,0.14632,0.13951,0.33676,0.01196,0.22966,0.20486,0.13633,0.3183,0.16526,0.52039,1.03135,0.18978,0.1601,0.11074,0.6172,0.17474,0.74644,1.14648,0.59176,0.47844,0.36247,0.25173,0.1967,0.11894,0.05518,0.18773,0.03251,20
0.12,0.1027,0.14821,0.14116,0.33794,0.0127,0.23905,0.21256,0.1378,0.33637,0.16891,0.53264,1.03203,0.19401,0.16272,0.11316,0.62908,0.17544,0.74856,1.15879,0.59344,0.48313,0.36773,0.25624,0.20062,0.12157,0.05649,0.19233,0.03244,20
0.123,0.10289,0.15012,0.14283,0.33915,0.01346,0.24851,0.22024,0.13928,0.35504,0.17255,0.54481,1.03271,0.19821,0.16525,0.11555,0.64078,0.17613,0.75044,1.1705,0.59484,0.48759,0.37284,0.26065,0.20448,0.12418,0.05779,0.19694,0.03236,20
0.126,0.1031,0.15205,0.14451,0.3404,0.01424,0.25802,0.22789,0.14077,0.37428,0.17617,0.55691,1.03337,0.20238,0.16768,0.11791,0.6523,0.1768,0.75209,1.18163,0.59596,0.49181,0.37778,0.26498,0.20827,0.12676,0.05908,0.20154,0.03228,20
0.129,0.10332,0.15398,0.14621,0.3417,0.01504,0.26754,0.23548,0.14227,0.39405,0.17977,0.56892,1.03403,0.20654,0.17003,0.12025,0.66363,0.17745,0.75354,1.19219,0.59683,0.4958,0.38258,0.26921,0.21201,0.12932,0.06037,0.20613,0.03219,20
0.132,0.10356,0.15592,0.14792,0.34303,0.01586,0.27706,0.24298,0.14378,0.41432,0.18335,0.58085,1.03468,0.21067,0.17228,0.12256,0.67479,0.17809,0.75479,1.20221,0.59747,0.49958,0.38722,0.27335,0.21568,0.13185,0.06165,0.21072,0.0321,20
0.135,0.1038,0.15786,0.14963,0.34441,0.01669,0.28654,0.25037,0.14528,0.43503,0.18691,0.5927,1.03533,0.21477,0.17445,0.12485,0.68578,0.17871,0.75586,1.21169,0.59787,0.50315,0.39171,0.2774,0.2193,0.13436,0.06293,0.2153,0.03201,20
0.138,0.10407,0.15979,0.15135,0.34583,0.01754,0.29596,0.25761,0.14679,0.45614,0.19045,0.60447,1.03596,0.21884,0.17652,0.1271,0.69659,0.17932,0.75675,1.22067,0.59807,0.50651,0.39606,0.28136,0.22285,0.13684,0.0642,0.21988,0.03191,20
0.141,0.10435,0.16171,0.15306,0.34728,0.0184,0.30529,0.26469,0.14829,0.4776,0.19397,0.61615,1.03659,0.22289,0.17851,0.12934,0.70723,0.17991,0.75749,1.22915,0.59807,0.50968,0.40027,0.28524,0.22634,0.1393,0.06546,0.22445,0.03181,20
0.144,0.10464,0.16362,0.15477,0.34878,0.01926,0.31451,0.27159,0.14978,0.49937,0.19746,0.62774,1.0372,0.22692,0.18042,0.13154,0.7177,0.18048,0.75807,1.23715,0.59789,0.51266,0.40434,0.28902,0.22978,0.14173,0.06672,0.22901,0.0317,20
0.147,0.10495,0.1655,0.15647,0.35031,0.02014,0.32359,0.27828,0.15126,0.52138,0.20093,0.63925,1.03781,0.23092,0.18223,0.13372,0.72801,0.18104,0.75852,1.24468,0.59753,0.51547,0.40828,0.29273,0.23315,0.14413,0.06797,0.23357,0.03159,20
0.15,0.10527,0.16736,0.15816,0.35188,0.02102,0.33252,0.28473,0.15272,0.54359,0.20438,0.65066,1.03841,0.23488,0.18397,0.13587,0.73815,0.18159,0.75883,1.25178,0.59702,0.5181,0.41209,0.29634,0.23647,0.14651,0.06921,0.23813,0.03148,20
0.153,0.1056,0.1692,0.15983,0.35349,0.0219,0.34125,0.29094,0.15417,0.56594,0.20781,0.66199,1.039,0.23883,0.18562,0.138,0.74813,0.18212,0.75903,1.25845,0.59636,0.52057,0.41577,0.29988,0.23973,0.14886,0.07044,0.24268,0.03137,20
0.156,0.10595,0.17099,0.16147,0.35513,0.02278,0.34979,0.29688,0.15559,0.58836,0.21121,0.67322,1.03959,0.24274,0.18719,0.1401,0.75795,0.18264,0.75912,1.26471,0.59556,0.52288,0.41933,0.30333,0.24293,0.15118,0.07167,0.24722,0.03125,20
0.159,0.10631,0.17275,0.16309,0.3568,0.02366,0.3581,0.30254,0.15698,0.61081,0.21459,0.68436,1.04016,0.24662,0.18868,0.14217,0.76761,0.18314,0.75911,1.27057,0.59464,0.52504,0.42277,0.30671,0.24608,0.15348,0.07289,0.25176,0.03113,20
0.162,0.10668,0.17447,0.16469,0.3585,0.02454,0.36617,0.3079,0.15835,0.63322,0.21795,0.6954,1.04072,0.25048,0.19009,0.14422,0.77712,0.18363,0.759,1.27606,0.5936,0.52705,0.42609,0.31001,0.24917,0.15576,0.07411,0.25629,0.031,20
0.165,0.10707,0.17614,0.16624,0.36023,0.02542,0.37397,0.31294,0.15969,0.65554,0.22128,0.70636,1.04128,0.2543,0.19143,0.14624,0.78648,0.18411,0.75881,1.2812,0.59245,0.52893,0.4293,0.31323,0.25221,0.15801,0.07531,0.26082,0.03088,20
0.168,0.10746,0.17777,0.16777,0.36198,0.02629,0.38151,0.31767,0.16099,0.67771,0.22458,0.71721,1.04183,0.25809,0.1927,0.14824,0.7957,0.18457,0.75855,1.28598,0.5912,0.53067,0.43241,0.31638,0.2552,0.16023,0.07651,0.26534,0.03075,20
0.171,0.10787,0.17934,0.16925,0.36376,0.02714,0.38876,0.32207,0.16226,0.69967,0.22786,0.72797,1.04237,0.26186,0.19389,0.15022,0.80476,0.18502,0.75821,1.29045,0.58987,0.5323,0.43541,0.31946,0.25813,0.16243,0.07771,0.26985,0.03062,20
0.174,0.10828,0.18086,0.1707,0.36556,0.02799,0.39571,0.32613,0.16348,0.72137,0.23112,0.73863,1.0429,0.26559,0.19501,0.15216,0.81368,0.18546,0.75781,1.2946,0.58846,0.5338,0.4383,0.32246,0.26101,0.1646,0.07889,0.27436,0.0305,20
0.177,0.10871,0.18233,0.1721,0.36739,0.02883,0.40235,0.32986,0.16467,0.74276,0.23434,0.74919,1.04342,0.26929,0.19607,0.15409,0.82247,0.18589,0.75736,1.29846,0.58697,0.5352,0.44111,0.3254,0.26384,0.16675,0.08007,0.27887,0.03036,20
0.18,0.10915,0.18374,0.17345,0.36923,0.02965,0.40867,0.33323,0.16581,0.76378,0.23754,0.75965,1.04393,0.27296,0.19706,0.15599,0.83111,0.18631,0.75686,1.30203,0.58542,0.53648,0.44381,0.32827,0.26662,0.16888,0.08125,0.28336,0.03023,20
0.183,0.10959,0.18509,0.17476,0.37109,0.03046,0.41467,0.33627,0.16691,0.78439,0.24072,0.77001,1.04443,0.2766,0.19799,0.15786,0.83963,0.18672,0.75631,1.30535,0.58381,0.53767,0.44643,0.33107,0.26935,0.17098,0.08241,0.28785,0.0301,20
0.186,0.11004,0.18638,0.17601,0.37297,0.03125,0.42035,0.33896,0.16797,0.80454,0.24387,0.78027,1.04493,0.2802,0.19886,0.15972,0.848,0.18712,0.75572,1.30841,0.58215,0.53877,0.44896,0.33382,0.27204,0.17306,0.08357,0.29234,0.02997,20
0.189,0.1105,0.18761,0.17722,0.37486,0.03202,0.4257,0.34131,0.16897,0.82418,0.24699,0.79043,1.04542,0.28377,0.19967,0.16155,0.85626,0.1875,0.7551,1.31124,0.58045,0.53978,0.45141,0.3365,0.27468,0.17511,0.08472,0.29682,0.02983,20
0.192,0.11097,0.18879,0.17837,0.37676,0.03277,0.43071,0.34333,0.16994,0.84328,0.25008,0.80048,1.04589,0.28731,0.20042,0.16336,0.86438,0.18788,0.75446,1.31384,0.57872,0.54071,0.45378,0.33912,0.27728,0.17714,0.08587,0.3013,0.0297,20
0.195,0.11145,0.1899,0.17947,0.37867,0.03351,0.4354,0.34502,0.17085,0.86181,0.25314,0.81043,1.04636,0.29082,0.20112,0.16514,0.87238,0.18825,0.75379,1.31624,0.57695,0.54156,0.45608,0.34168,0.27983,0.17915,0.08701,0.30577,0.02956,20
0.198,0.11193,0.19096,0.18052,0.38058,0.03422,0.43976,0.34638,0.17172,0.87972,0.25617,0.82028,1.04682,0.29429,0.20176,0.16691,0.88026,0.18862,0.7531,1.31845,0.57515,0.54234,0.4583,0.34419,0.28234,0.18114,0.08814,0.31023,0.02943,20
0.201,0.11241,0.19195,0.18151,0.38251,0.03491,0.44379,0.34743,0.17254,0.897,0.25918,0.83003,1.04728,0.29772,0.20236,0.16865,0.88803,0.18897,0.7524,1.32047,0.57334,0.54305,0.46045,0.34665,0.28481,0.18311,0.08926,0.31469,0.0293,20
0.204,0.11291,0.19289,0.18245,0.38444,0.03558,0.44751,0.34818,0.17332,0.9136,0.26216,0.83967,1.04772,0.30113,0.20291,0.17037,0.89568,0.18932,0.75169,1.32233,0.57151,0.5437,0.46254,0.34905,0.28723,0.18506,0.09038,0.31915,0.02916,20
0.207,0.1134,0.19378,0.18334,0.38638,0.03623,0.45091,0.34863,0.17405,0.92952,0.26511,0.8492,1.04816,0.30449,0.20342,0.17208,0.90321,0.18966,0.75097,1.32403,0.56968,0.5443,0.46456,0.3514,0.28962,0.18698,0.0915,0.3236,0.02903,20
0.21,0.11391,0.19461,0.18418,0.38832,0.03685,0.45401,0.3488,0.17473,0.94472,0.26802,0.85864,1.04858,0.30783,0.20388,0.17376,0.91064,0.19,0.75025,1.32559,0.56784,0.54484,0.46653,0.35371,0.29198,0.18889,0.09261,0.32805,0.02889,20
0.213,0.11442,0.19539,0.18497,0.39026,0.03745,0.4568,0.3487,0.17538,0.9592,0.27091,0.86796,1.049,0.31113,0.2043,0.17542,0.91796,0.19034,0.74954,1.32702,0.56599,0.54534,0.46844,0.35597,0.29429,0.19077,0.09371,0.33249,0.02876,20
0.216,0.11493,0.19612,0.18571,0.3922,0.03803,0.45931,0.34835,0.17598,0.97295,0.27377,0.87718,1.04941,0.31439,0.20468,0.17707,0.92518,0.19066,0.74883,1.32832,0.56415,0.54579,0.47029,0.35819,0.29657,0.19264,0.0948,0.33693,0.02862,20
0.219,0.11545,0.19681,0.1864,0.39415,0.03858,0.46153,0.34775,0.17654,0.98595,0.2766,0.88629,1.04982,0.31761,0.20503,0.1787,0.9323,0.19099,0.74813,1.32952,0.56232,0.54621,0.4721,0.36036,0.29882,0.19449,0.09589,0.34136,0.02849,20
0.222,0.11597,0.19744,0.18705,0.3961,0.03911,0.46349,0.34693,0.17707,0.9982,0.2794,0.8953,1.05021,0.32081,0.20535,0.1803,0.93931,0.19131,0.74744,1.33062,0.5605,0.54659,0.47386,0.3625,0.30103,0.19632,0.09698,0.34579,0.02836,20
0.225,0.11649,0.19804,0.18766,0.39804,0.03962,0.46518,0.34589,0.17756,1.0097,0.28216,0.9042,1.0506,0.32396,0.20563,0.1819,0.94623,0.19163,0.74676,1.33162,0.5587,0.54694,0.47557,0.36459,0.30322,0.19813,0.09805,0.35022,0.02822,20
0.228,0.11702,0.19859,0.18822,0.39999,0.04011,0.46663,0.34465,0.17801,1.02045,0.2849,0.913,1.05098,0.32708,0.20588,0.18347,0.95306,0.19195,0.74611,1.33255,0.55691,0.54726,0.47725,0.36665,0.30537,0.19992,0.09913,0.35464,0.02809,20
0.231,0.11756,0.19911,0.18874,0.40194,0.04057,0.46784,0.34323,0.17844,1.03045,0.2876,0.92169,1.05135,0.33016,0.20611,0.18503,0.9598,0.19226,0.74547,1.33341,0.55514,0.54756,0.47888,0.36868,0.30749,0.2017,0.1002,0.35907,0.02796,20
0.234,0.1181,0.19959,0.18923,0.40389,0.04101,0.46883,0.34163,0.17883,1.03971,0.29028,0.93027,1.05171,0.33321,0.20631,0.18657,0.96644,0.19258,0.74486,1.33421,0.5534,0.54784,0.48048,0.37067,0.30959,0.20346,0.10126,0.36348,0.02782,20
0.237,0.11864,0.20004,0.18968,0.40583,0.04143,0.4696,0.33988,0.1792,1.04823,0.29292,0.93875,1.05207,0.33622,0.20648,0.1881,0.973,0.19289,0.74428,1.33496,0.55168,0.5481,0.48205,0.37263,0.31165,0.20521,0.10232,0.3679,0.02769,20
0.24,0.11919,0.20046,0.1901,0.40778,0.04183,0.47018,0.33798,0.17954,1.05603,0.29553,0.94712,1.05242,0.33919,0.20664,0.18961,0.97948,0.19321,0.74372,1.33566,0.54999,0.54835,0.48358,0.37456,0.3137,0.20694,0.10337,0.37231,0.02756,20
0.243,0.11975,0.20085,0.19049,0.40973,0.04221,0.47057,0.33595,0.17986,1.06312,0.29811,0.95539,1.05276,0.34213,0.20677,0.19111,0.98587,0.19353,0.7432,1.33633,0.54834,0.54859,0.48509,0.37646,0.31572,0.20866,0.10442,0.37672,0.02742,20
0.246,0.12031,0.20122,0.19086,0.41168,0.04257,0.47078,0.3338,0.18016,1.06952,0.30066,0.96355,1.05309,0.34502,0.20689,0.1926,0.99219,0.19384,0.74271,1.33697,0.54671,0.54882,0.48657,0.37834,0.31771,0.21036,0.10546,0.38113,0.02729,20
0.249,0.12087,0.20156,0.19119,0.41363,0.04291,0.47083,0.33154,0.18044,1.07524,0.30317,0.9716,1.05342,0.34789,0.20699,0.19407,0.99843,0.19416,0.74225,1.33759,0.54513,0.54905,0.48802,0.38019,0.31968,0.21205,0.1065,0.38554,0.02716,20
0.252,0.12144,0.20189,0.19151,0.41558,0.04324,0.47073,0.32919,0.18071,1.0803,0.30566,0.97955,1.05374,0.35071,0.20708,0.19553,1.00459,0.19448,0.74183,1.33819,0.54357,0.54927,0.48946,0.38202,0.32164,0.21373,0.10754,0.38995,0.02702,20
0.255,0.12202,0.2022,0.19181,0.41754,0.04354,0.47049,0.32676,0.18096,1.08472,0.30811,0.98739,1.05405,0.3535,0.20715,0.19698,1.01068,0.19481,0.74145,1.33879,0.54206,0.5495,0.49087,0.38382,0.32357,0.21539,0.10857,0.39435,0.02689,20
0.258,0.1226,0.2025,0.19209,0.41949,0.04383,0.47013,0.32425,0.1812,1.08852,0.31053,0.99513,1.05436,0.35625,0.20722,0.19841,1.01669,0.19514,0.74111,1.33939,0.54059,0.54973,0.49227,0.38561,0.32548,0.21705,0.10959,0.39875,0.02676,20
0.261,0.12319,0.20278,0.19236,0.42145,0.04411,0.46965,0.32168,0.18144,1.09173,0.31291,1.00277,1.05466,0.35896,0.20727,0.19983,1.02264,0.19547,0.74081,1.34,0.53916,0.54996,0.49365,0.38738,0.32738,0.21869,0.11062,0.40316,0.02662,20
0.264,0.12378,0.20306,0.19261,0.42342,0.04437,0.46907,0.31905,0.18167,1.09436,0.31527,1.0103,1.05495,0.36163,0.20732,0.20125,1.02852,0.1958,0.74055,1.34061,0.53777,0.5502,0.49502,0.38913,0.32925,0.22032,0.11164,0.40756,0.02649,20
0.267,0.12438,0.20333,0.19285,0.42539,0.04461,0.4684,0.31638,0.18189,1.09644,0.31759,1.01772,1.05523,0.36427,0.20736,0.20265,1.03434,0.19614,0.74034,1.34124,0.53643,0.55045,0.49638,0.39086,0.33111,0.22193,0.11265,0.41196,0.02635,20
0.27,0.12499,0.2036,0.19309,0.42736,0.04484,0.46765,0.31368,0.18211,1.098,0.31988,1.02505,1.05551,0.36687,0.20739,0.20404,1.04009,0.19649,0.74018,1.3419,0.53513,0.55071,0.49773,0.39258,0.33296,0.22354,0.11367,0.41636,0.02622,20
0.273,0.12561,0.20386,0.19332,0.42934,0.04506,0.46684,0.31094,0.18233,1.09905,0.32213,1.03227,1.05579,0.36943,0.20742,0.20542,1.04578,0.19684,0.74006,1.34258,0.53387,0.55098,0.49907,0.39429,0.33479,0.22514,0.11467,0.42076,0.02608,20
0.276,0.12624,0.20413,0.19355,0.43133,0.04527,0.46596,0.30818,0.18256,1.09963,0.32436,1.03938,1.05605,0.37195,0.20745,0.20679,1.05141,0.1972,0.74,1.34329,0.53267,0.55127,0.50041,0.39598,0.33661,0.22673,0.11568,0.42516,0.02594,20
0.279,0.12687,0.20439,0.19378,0.43332,0.04547,0.46504,0.3054,0.18279,1.09976,0.32655,1.0464,1.05631,0.37443,0.20748,0.20816,1.05698,0.19756,0.73998,1.34404,0.53151,0.55157,0.50173,0.39766,0.33842,0.22831,0.11668,0.42956,0.02581,20
0.282,0.12751,0.20466,0.19401,0.43532,0.04566,0.46408,0.30261,0.18302,1.09946,0.32871,1.05331,1.05657,0.37688,0.20751,0.20951,1.06249,0.19794,0.74001,1.34483,0.5304,0.55189,0.50306,0.39934,0.34021,0.22989,0.11768,0.43395,0.02567,20
