Width,Electron density,Negative density,Positive density,O- density,O2- density,CO3- density,CO4- density,CO2+ density,O2+ density,O density,O2 density,O3 density,CO density,C density,CO2e1 density,CO2va density,CO2vb density,CO2vc density,CO2v1a density,CO2v1 density,CO2v2 density,CO2v3 density,CO2v4 density,CO2v5 density,CO2v6 density,CO2v7 density,CO2v8 density,Electric field,Rise rate
0.45486,0.23117,0.30369,0.28993,0.87656,0.07528,0.521,0.19469,0.27789,1.20432,0.49777,1.56986,1.09675,0.56921,0.28435,0.33655,1.47252,0.27483,1.02619,1.67097,0.57267,0.68248,0.67609,0.57761,0.5165,0.38191,0.21957,0.92968,0.01626,24
0.4573,0.23318,0.30589,0.29211,0.8816,0.07554,0.52286,0.19466,0.28006,1.20556,0.49799,1.5713,1.0968,0.56946,0.28547,0.33759,1.47556,0.27575,1.03004,1.67574,0.57385,0.68435,0.67809,0.57946,0.51817,0.38325,0.22041,0.93371,0.0161,24
0.45973,0.23523,0.30814,0.29434,0.8867,0.07579,0.52473,0.19469,0.28227,1.2069,0.49818,1.57267,1.09684,0.56968,0.28661,0.33862,1.47855,0.27668,1.03393,1.68057,0.57505,0.68624,0.68011,0.58131,0.51984,0.38458,0.22125,0.93769,0.01595,24
0.46216,0.23732,0.31043,0.29662,0.89184,0.07604,0.52661,0.19477,0.28453,1.20834,0.49834,1.57396,1.09688,0.56987,0.28776,0.33963,1.48152,0.27761,1.03787,1.68545,0.57627,0.68815,0.68213,0.58316,0.52151,0.3859,0.22209,0.94164,0.01579,24
0.46459,0.23945,0.31277,0.29894,0.89704,0.07629,0.52849,0.19491,0.28684,1.20986,0.49848,1.57517,1.09692,0.57003,0.28894,0.34064,1.48444,0.27855,1.04186,1.69038,0.57751,0.69007,0.68416,0.58502,0.52318,0.38721,0.22291,0.94554,0.01563,24
0.46703,0.24162,0.31515,0.30132,0.90229,0.07653,0.53038,0.19511,0.2892,1.21147,0.49859,1.5763,1.09695,0.57016,0.29013,0.34165,1.48734,0.27949,1.0459,1.69536,0.57878,0.69202,0.6862,0.58688,0.52485,0.38852,0.22373,0.94939,0.01547,24
0.46946,0.24383,0.31758,0.30374,0.90759,0.07677,0.53227,0.19537,0.29161,1.21317,0.49867,1.57734,1.09698,0.57025,0.29134,0.34264,1.49019,0.28045,1.04998,1.70039,0.58006,0.69398,0.68825,0.58874,0.52651,0.38982,0.22454,0.9532,0.01531,24
0.47189,0.24609,0.32007,0.30621,0.91295,0.077,0.53417,0.19569,0.29406,1.21495,0.49873,1.57831,1.097,0.57032,0.29256,0.34362,1.49301,0.2814,1.05411,1.70547,0.58137,0.69596,0.69031,0.59061,0.52817,0.39111,0.22535,0.95695,0.01515,24
0.47432,0.24839,0.3226,0.30874,0.91836,0.07723,0.53607,0.19606,0.29657,1.2168,0.49876,1.57919,1.09702,0.57035,0.2938,0.3446,1.49579,0.28237,1.05829,1.71061,0.5827,0.69796,0.69238,0.59247,0.52983,0.3924,0.22614,0.96066,0.01499,24
0.47676,0.25073,0.32518,0.31132,0.92382,0.07745,0.53797,0.19649,0.29913,1.21874,0.49876,1.57999,1.09704,0.57035,0.29506,0.34556,1.49853,0.28334,1.06251,1.71579,0.58405,0.69998,0.69446,0.59434,0.53148,0.39368,0.22693,0.96431,0.01483,24
0.47919,0.25312,0.32781,0.31395,0.92934,0.07767,0.53987,0.19699,0.30174,1.22074,0.49873,1.5807,1.09705,0.57033,0.29634,0.34651,1.50123,0.28431,1.06678,1.72101,0.58543,0.70201,0.69654,0.59621,0.53313,0.39495,0.22771,0.96792,0.01467,24
0.48162,0.25555,0.3305,0.31663,0.9349,0.07788,0.54178,0.19753,0.3044,1.22282,0.49868,1.58133,1.09706,0.57027,0.29763,0.34746,1.50388,0.28529,1.0711,1.72629,0.58682,0.70406,0.69864,0.59808,0.53477,0.39621,0.22848,0.97146,0.01451,24
0.48405,0.25803,0.33323,0.31937,0.94052,0.07809,0.54368,0.19814,0.30712,1.22496,0.49859,1.58188,1.09707,0.57018,0.29893,0.34839,1.5065,0.28628,1.07546,1.73161,0.58824,0.70613,0.70074,0.59995,0.53641,0.39746,0.22924,0.97496,0.01436,24
0.48649,0.26056,0.33602,0.32217,0.9462,0.07829,0.54558,0.1988,0.30989,1.22717,0.49849,1.58234,1.09707,0.57005,0.30025,0.34931,1.50908,0.28727,1.07987,1.73698,0.58968,0.70821,0.70285,0.60182,0.53804,0.3987,0.22999,0.97839,0.0142,24
0.48892,0.26314,0.33887,0.32502,0.95193,0.07848,0.54747,0.19952,0.31272,1.22943,0.49835,1.58272,1.09706,0.5699,0.30159,0.35022,1.51161,0.28827,1.08433,1.7424,0.59114,0.71031,0.70496,0.60369,0.53967,0.39994,0.23074,0.98177,0.01404,24
0.49135,0.26577,0.34177,0.32792,0.95771,0.07867,0.54937,0.2003,0.31561,1.23175,0.49819,1.58301,1.09706,0.56972,0.30294,0.35111,1.5141,0.28927,1.08883,1.74786,0.59262,0.71243,0.70708,0.60555,0.54129,0.40116,0.23147,0.98508,0.01388,24
0.49378,0.26844,0.34472,0.33089,0.96354,0.07885,0.55126,0.20113,0.31855,1.23412,0.49799,1.58321,1.09705,0.5695,0.30431,0.352,1.51654,0.29028,1.09338,1.75336,0.59412,0.71456,0.70921,0.60742,0.5429,0.40237,0.23219,0.98834,0.01372,24
0.49622,0.27117,0.34774,0.33391,0.96943,0.07902,0.55314,0.20202,0.32155,1.23655,0.49778,1.58332,1.09703,0.56926,0.30569,0.35287,1.51894,0.29129,1.09797,1.75891,0.59564,0.71671,0.71134,0.60928,0.54451,0.40357,0.23291,0.99153,0.01356,24
0.49865,0.27396,0.35081,0.337,0.97537,0.07919,0.55502,0.20297,0.3246,1.23902,0.49753,1.58334,1.09701,0.56898,0.30708,0.35373,1.52129,0.29231,1.10261,1.7645,0.59719,0.71887,0.71348,0.61115,0.54611,0.40476,0.23361,0.99466,0.0134,24
0.50108,0.27679,0.35394,0.34014,0.98136,0.07935,0.55689,0.20397,0.32772,1.24153,0.49726,1.58328,1.09699,0.56867,0.30849,0.35458,1.5236,0.29333,1.10729,1.77013,0.59875,0.72105,0.71562,0.61301,0.5477,0.40594,0.2343,0.99772,0.01324,24
0.50351,0.27969,0.35713,0.34334,0.98741,0.0795,0.55875,0.20503,0.3309,1.24408,0.49696,1.58312,1.09696,0.56833,0.30991,0.35541,1.52585,0.29435,1.11202,1.7758,0.60033,0.72324,0.71776,0.61486,0.54928,0.40711,0.23498,1.00071,0.01309,24
0.50595,0.28263,0.36038,0.34661,0.9935,0.07965,0.56061,0.20614,0.33415,1.24666,0.49663,1.58288,1.09693,0.56796,0.31134,0.35622,1.52806,0.29538,1.11679,1.78151,0.60194,0.72545,0.71991,0.61671,0.55085,0.40826,0.23565,1.00364,0.01293,24
0.50838,0.28564,0.36369,0.34995,0.99965,0.07979,0.56246,0.2073,0.33745,1.24928,0.49627,1.58254,1.09689,0.56756,0.31279,0.35703,1.53022,0.29642,1.12161,1.78726,0.60356,0.72767,0.72206,0.61856,0.55241,0.4094,0.23631,1.00649,0.01277,24
0.51081,0.2887,0.36707,0.35334,1.00585,0.07992,0.56429,0.20852,0.34082,1.25193,0.49589,1.58211,1.09685,0.56712,0.31425,0.35781,1.53232,0.29745,1.12647,1.79305,0.60521,0.7299,0.72422,0.6204,0.55396,0.41053,0.23696,1.00927,0.01261,24
0.51324,0.29183,0.37051,0.3568,1.01211,0.08004,0.56612,0.2098,0.34426,1.2546,0.49548,1.58159,1.0968,0.56666,0.31572,0.35859,1.53437,0.29849,1.13137,1.79888,0.60687,0.73214,0.72637,0.62224,0.5555,0.41164,0.23759,1.01198,0.01246,24
0.51568,0.29501,0.37402,0.36033,1.01841,0.08016,0.56794,0.21113,0.34776,1.25728,0.49504,1.58097,1.09675,0.56616,0.3172,0.35934,1.53637,0.29954,1.13632,1.80474,0.60855,0.7344,0.72853,0.62407,0.55703,0.41274,0.23821,1.01461,0.0123,24
0.51811,0.29826,0.37759,0.36393,1.02476,0.08026,0.56974,0.21251,0.35133,1.25999,0.49457,1.58026,1.0967,0.56563,0.31869,0.36008,1.53831,0.30058,1.14131,1.81063,0.61026,0.73667,0.73069,0.62589,0.55855,0.41382,0.23882,1.01717,0.01214,24
0.52054,0.30157,0.38123,0.3676,1.03117,0.08036,0.57153,0.21395,0.35497,1.26271,0.49408,1.57945,1.09664,0.56507,0.32019,0.3608,1.5402,0.30163,1.14634,1.81656,0.61198,0.73895,0.73285,0.62771,0.56005,0.41489,0.23941,1.01964,0.01199,24
0.52297,0.30495,0.38494,0.37133,1.03762,0.08045,0.5733,0.21544,0.35868,1.26544,0.49356,1.57854,1.09657,0.56448,0.32171,0.3615,1.54202,0.30269,1.15141,1.82252,0.61372,0.74124,0.735,0.62951,0.56155,0.41594,0.23999,1.02204,0.01183,24
0.52541,0.30839,0.38872,0.37514,1.04412,0.08053,0.57506,0.21698,0.36246,1.26817,0.49301,1.57754,1.0965,0.56385,0.32323,0.36219,1.54379,0.30374,1.15652,1.82852,0.61549,0.74354,0.73716,0.63131,0.56302,0.41697,0.24056,1.02436,0.01168,24
0.52784,0.3119,0.39257,0.37902,1.05067,0.0806,0.57681,0.21857,0.36631,1.2709,0.49244,1.57644,1.09643,0.5632,0.32476,0.36286,1.5455,0.3048,1.16168,1.83454,0.61727,0.74585,0.73931,0.6331,0.56449,0.41799,0.24111,1.02659,0.01152,24
0.53027,0.31548,0.39649,0.38298,1.05727,0.08067,0.57853,0.22022,0.37024,1.27363,0.49183,1.57524,1.09635,0.56251,0.3263,0.36351,1.54715,0.30586,1.16687,1.84059,0.61907,0.74817,0.74146,0.63488,0.56593,0.41899,0.24165,1.02873,0.01137,24
0.5327,0.31913,0.40049,0.38701,1.06392,0.08072,0.58024,0.22192,0.37425,1.27635,0.4912,1.57395,1.09626,0.56179,0.32785,0.36414,1.54874,0.30692,1.1721,1.84667,0.62088,0.7505,0.74361,0.63665,0.56737,0.41997,0.24217,1.03079,0.01121,24
0.53514,0.32285,0.40456,0.39112,1.07061,0.08076,0.58193,0.22367,0.37833,1.27906,0.49054,1.57255,1.09618,0.56104,0.3294,0.36475,1.55026,0.30798,1.17737,1.85277,0.62272,0.75284,0.74575,0.6384,0.56878,0.42094,0.24268,1.03276,0.01106,24
0.53757,0.32665,0.40871,0.3953,1.07734,0.0808,0.58359,0.22548,0.38249,1.28175,0.48986,1.57105,1.09608,0.56025,0.33096,0.36533,1.55172,0.30904,1.18268,1.8589,0.62457,0.75519,0.74789,0.64015,0.57018,0.42188,0.24317,1.03464,0.01091,24
0.54,0.33052,0.41294,0.39957,1.08412,0.08082,0.58523,0.22734,0.38672,1.28442,0.48914,1.56944,1.09598,0.55944,0.33253,0.3659,1.55311,0.31011,1.18802,1.86504,0.62645,0.75754,0.75002,0.64188,0.57156,0.4228,0.24364,1.03643,0.01076,24
0.54243,0.33447,0.41725,0.40392,1.09094,0.08083,0.58685,0.22925,0.39104,1.28707,0.4884,1.56774,1.09588,0.55859,0.33411,0.36645,1.55443,0.31117,1.1934,1.87121,0.62834,0.7599,0.75215,0.64359,0.57292,0.42371,0.2441,1.03813,0.01061,24
0.54486,0.3385,0.42164,0.40834,1.09781,0.08083,0.58844,0.23121,0.39545,1.28969,0.48763,1.56593,1.09577,0.55771,0.33569,0.36697,1.55568,0.31224,1.19882,1.8774,0.63024,0.76226,0.75427,0.64529,0.57426,0.42459,0.24454,1.03973,0.01045,24
0.5473,0.3426,0.42611,0.41286,1.10472,0.08082,0.59,0.23323,0.39994,1.29228,0.48684,1.56401,1.09565,0.5568,0.33727,0.36747,1.55687,0.3133,1.20427,1.88361,0.63217,0.76463,0.75638,0.64698,0.57558,0.42545,0.24497,1.04123,0.0103,24
0.54973,0.34679,0.43067,0.41746,1.11166,0.0808,0.59153,0.2353,0.40451,1.29483,0.48601,1.56199,1.09553,0.55586,0.33886,0.36795,1.55798,0.31437,1.20975,1.88983,0.63411,0.767,0.75848,0.64865,0.57688,0.42629,0.24537,1.04263,0.01015,24
0.55216,0.35107,0.43531,0.42214,1.11865,0.08077,0.59303,0.23742,0.40917,1.29734,0.48516,1.55987,1.0954,0.55488,0.34045,0.3684,1.55901,0.31543,1.21526,1.89606,0.63607,0.76938,0.76057,0.6503,0.57815,0.4271,0.24576,1.04393,0.01001,24
0.55459,0.35543,0.44005,0.42692,1.12567,0.08073,0.5945,0.2396,0.41392,1.29979,0.48428,1.55763,1.09527,0.55387,0.34205,0.36883,1.55997,0.31649,1.22081,1.90231,0.63805,0.77176,0.76265,0.65193,0.57941,0.42789,0.24613,1.04514,0.00986,24
0.55703,0.35988,0.44487,0.43178,1.13273,0.08067,0.59593,0.24182,0.41876,1.3022,0.48338,1.55529,1.09513,0.55283,0.34364,0.36924,1.56086,0.31756,1.22638,1.90856,0.64004,0.77414,0.76471,0.65354,0.58064,0.42866,0.24648,1.04623,0.00971,24
0.55946,0.36442,0.44978,0.43674,1.13982,0.0806,0.59732,0.24411,0.4237,1.30455,0.48244,1.55284,1.09499,0.55176,0.34524,0.36962,1.56166,0.31862,1.23199,1.91483,0.64205,0.77653,0.76677,0.65513,0.58184,0.4294,0.24681,1.04722,0.00956,24
0.56189,0.36905,0.45479,0.4418,1.14694,0.08052,0.59867,0.24644,0.42873,1.30684,0.48148,1.55027,1.09484,0.55065,0.34684,0.36997,1.56238,0.31967,1.23762,1.92109,0.64407,0.77891,0.76881,0.6567,0.58302,0.43011,0.24712,1.04811,0.00942,24
0.56432,0.37377,0.45989,0.44695,1.15409,0.08043,0.59998,0.24883,0.43385,1.30906,0.48049,1.5476,1.09469,0.54952,0.34844,0.3703,1.56303,0.32073,1.24328,1.92736,0.64611,0.7813,0.77083,0.65825,0.58417,0.4308,0.24741,1.04888,0.00927,24
0.56676,0.3786,0.46509,0.45219,1.16128,0.08032,0.60124,0.25127,0.43908,1.31121,0.47947,1.54482,1.09453,0.54834,0.35004,0.37059,1.56358,0.32178,1.24896,1.93363,0.64816,0.78368,0.77284,0.65977,0.5853,0.43146,0.24769,1.04955,0.00912,24
0.56919,0.38352,0.47039,0.45754,1.16848,0.0802,0.60245,0.25377,0.44441,1.31328,0.47842,1.54192,1.09436,0.54714,0.35163,0.37086,1.56406,0.32283,1.25466,1.9399,0.65023,0.78606,0.77483,0.66127,0.58639,0.43209,0.24794,1.0501,0.00898,24
0.57162,0.38854,0.47579,0.46299,1.17571,0.08006,0.60361,0.25631,0.44984,1.31527,0.47735,1.5389,1.09419,0.54591,0.35322,0.37111,1.56444,0.32387,1.26038,1.94616,0.65232,0.78844,0.7768,0.66274,0.58746,0.4327,0.24816,1.05054,0.00884,24
0.57405,0.39367,0.48129,0.46854,1.18296,0.07991,0.60472,0.25891,0.45537,1.31717,0.47625,1.53578,1.09401,0.54464,0.35481,0.37132,1.56474,0.32491,1.26613,1.95242,0.65441,0.79081,0.77875,0.66418,0.5885,0.43327,0.24837,1.05086,0.00869,24
0.57649,0.3989,0.4869,0.4742,1.19023,0.07974,0.60577,0.26156,0.46101,1.31898,0.47512,1.53253,1.09382,0.54334,0.3564,0.3715,1.56494,0.32595,1.27189,1.95866,0.65652,0.79318,0.78069,0.6656,0.5895,0.43381,0.24855,1.05107,0.00855,24
0.57892,0.40424,0.49262,0.47997,1.19752,0.07956,0.60676,0.26426,0.46676,1.32069,0.47396,1.52918,1.09363,0.542,0.35798,0.37165,1.56505,0.32698,1.27766,1.96489,0.65865,0.79554,0.78259,0.66699,0.59047,0.43433,0.24872,1.05115,0.00841,24
0.58135,0.40969,0.49844,0.48585,1.20482,0.07936,0.60768,0.26702,0.47262,1.32229,0.47277,1.5257,1.09343,0.54063,0.35955,0.37178,1.56507,0.32801,1.28346,1.97111,0.66078,0.79789,0.78448,0.66834,0.59141,0.43481,0.24886,1.05112,0.00827,24
0.58378,0.41526,0.50438,0.49184,1.21214,0.07915,0.60854,0.26982,0.4786,1.32378,0.47156,1.5221,1.09323,0.53923,0.36112,0.37187,1.56499,0.32902,1.28926,1.9773,0.66293,0.80024,0.78634,0.66967,0.59231,0.43526,0.24897,1.05096,0.00813,24
0.58622,0.42094,0.51044,0.49795,1.21946,0.07892,0.60933,0.27267,0.48469,1.32516,0.47031,1.51839,1.09302,0.5378,0.36268,0.37192,1.56481,0.33004,1.29508,1.98347,0.66509,0.80258,0.78817,0.67096,0.59318,0.43567,0.24906,1.05068,0.00799,24
0.58865,0.42674,0.51661,0.50417,1.22679,0.07867,0.61004,0.27557,0.49091,1.32641,0.46904,1.51456,1.0928,0.53633,0.36423,0.37195,1.56453,0.33104,1.3009,1.98962,0.66727,0.8049,0.78998,0.67222,0.59401,0.43605,0.24913,1.05027,0.00785,24
0.59108,0.43267,0.5229,0.51051,1.23411,0.07841,0.61067,0.27851,0.49724,1.32753,0.46774,1.5106,1.09258,0.53483,0.36577,0.37194,1.56415,0.33204,1.30673,1.99574,0.66945,0.80722,0.79175,0.67344,0.5948,0.4364,0.24917,1.04974,0.00771,24
0.59351,0.43872,0.52931,0.51698,1.24144,0.07813,0.61123,0.2815,0.5037,1.32851,0.46642,1.50653,1.09235,0.5333,0.36731,0.37189,1.56366,0.33303,1.31256,2.00183,0.67164,0.80952,0.7935,0.67462,0.59555,0.4367,0.24919,1.04908,0.00758,24
0.59595,0.4449,0.53585,0.52357,1.24876,0.07783,0.61169,0.28453,0.51028,1.32934,0.46506,1.50233,1.09211,0.53173,0.36882,0.37182,1.56307,0.33401,1.31839,2.00788,0.67385,0.81181,0.79521,0.67576,0.59626,0.43698,0.24918,1.04828,0.00744,24
0.59838,0.45121,0.54251,0.53029,1.25606,0.07751,0.61207,0.28759,0.51699,1.33003,0.46367,1.49801,1.09186,0.53013,0.37033,0.3717,1.56237,0.33498,1.32422,2.01389,0.67606,0.81408,0.79689,0.67687,0.59693,0.43721,0.24914,1.04736,0.00731,24
0.60081,0.45766,0.54931,0.53714,1.26335,0.07717,0.61236,0.2907,0.52384,1.33056,0.46226,1.49356,1.09161,0.52849,0.37182,0.37155,1.56155,0.33594,1.33004,2.01985,0.67828,0.81633,0.79853,0.67793,0.59756,0.4374,0.24908,1.0463,0.00717,24
0.60324,0.46425,0.55624,0.54413,1.27062,0.07682,0.61254,0.29383,0.53082,1.33092,0.46082,1.48899,1.09136,0.52682,0.3733,0.37136,1.56062,0.33689,1.33585,2.02577,0.68051,0.81857,0.80014,0.67895,0.59814,0.43756,0.24899,1.04511,0.00704,24
0.60568,0.47099,0.5633,0.55125,1.27787,0.07644,0.61263,0.297,0.53794,1.3311,0.45935,1.48429,1.09109,0.52512,0.37476,0.37114,1.55958,0.33783,1.34166,2.03164,0.68275,0.82078,0.8017,0.67992,0.59868,0.43767,0.24887,1.04378,0.00691,24
0.60811,0.47787,0.57051,0.55851,1.28508,0.07605,0.61261,0.30019,0.5452,1.33111,0.45785,1.47947,1.09082,0.52338,0.3762,0.37088,1.55842,0.33876,1.34744,2.03745,0.68499,0.82298,0.80323,0.68085,0.59916,0.43775,0.24873,1.04232,0.00677,24
0.61054,0.4849,0.57785,0.56591,1.29226,0.07563,0.61248,0.3034,0.5526,1.33092,0.45631,1.47452,1.09054,0.5216,0.37763,0.37058,1.55714,0.33967,1.35321,2.0432,0.68724,0.82515,0.80471,0.68173,0.5996,0.43778,0.24856,1.04071,0.00664,24
0.61297,0.49208,0.58535,0.57346,1.29939,0.0752,0.61223,0.30663,0.56015,1.33054,0.45476,1.46944,1.09025,0.5198,0.37903,0.37023,1.55574,0.34057,1.35895,2.04889,0.6895,0.8273,0.80615,0.68256,0.6,0.43777,0.24835,1.03897,0.00651,24
0.61541,0.49943,0.59299,0.58116,1.30648,0.07474,0.61187,0.30987,0.56786,1.32995,0.45317,1.46423,1.08996,0.51795,0.38041,0.36985,1.55421,0.34146,1.36466,2.0545,0.69176,0.82942,0.80755,0.68334,0.60033,0.43771,0.24812,1.03708,0.00638,24
0.61784,0.50694,0.60078,0.589,1.31351,0.07426,0.61137,0.31311,0.57571,1.32914,0.45155,1.45889,1.08966,0.51607,0.38177,0.36943,1.55255,0.34233,1.37034,2.06004,0.69403,0.83151,0.80889,0.68407,0.60062,0.43761,0.24786,1.03505,0.00625,24
0.62027,0.51462,0.60872,0.59701,1.32047,0.07376,0.61076,0.31636,0.58373,1.32811,0.4499,1.45342,1.08935,0.51416,0.38311,0.36897,1.55077,0.34319,1.37598,2.0655,0.69629,0.83357,0.81019,0.68474,0.60085,0.43746,0.24757,1.03288,0.00613,24
0.6227,0.52247,0.61683,0.60517,1.32736,0.07324,0.61,0.31959,0.5919,1.32684,0.44822,1.44782,1.08903,0.51221,0.38442,0.36846,1.54885,0.34403,1.38158,2.07088,0.69856,0.8356,0.81143,0.68535,0.60103,0.43727,0.24725,1.03056,0.006,24
0.62514,0.5305,0.6251,0.6135,1.33417,0.07269,0.60911,0.32282,0.60024,1.32533,0.44651,1.44209,1.0887,0.51022,0.38571,0.36791,1.5468,0.34485,1.38712,2.07617,0.70083,0.83759,0.81262,0.68591,0.60115,0.43703,0.2469,1.0281,0.00587,24
0.62757,0.53871,0.63353,0.62199,1.34089,0.07213,0.60808,0.32602,0.60875,1.32357,0.44476,1.43623,1.08837,0.5082,0.38696,0.36732,1.54462,0.34565,1.39261,2.08136,0.7031,0.83955,0.81376,0.68641,0.60122,0.43674,0.24651,1.02549,0.00575,24
0.63,0.5471,0.64213,0.63065,1.34751,0.07154,0.60689,0.32919,0.61743,1.32155,0.44299,1.43023,1.08803,0.50614,0.38819,0.36669,1.54229,0.34643,1.39804,2.08645,0.70537,0.84148,0.81483,0.68685,0.60122,0.4364,0.24609,1.02273,0.00562,24
0.63243,0.55569,0.65091,0.63949,1.35401,0.07093,0.60555,0.33232,0.62629,1.31925,0.44118,1.4241,1.08769,0.50404,0.38939,0.36601,1.53983,0.34719,1.4034,2.09143,0.70763,0.84336,0.81585,0.68722,0.60116,0.436,0.24565,1.01982,0.0055,24
0.63486,0.56448,0.65986,0.6485,1.36039,0.07029,0.60405,0.33541,0.63533,1.31667,0.43935,1.41784,1.08733,0.50191,0.39055,0.36529,1.53722,0.34793,1.40869,2.0963,0.70989,0.8452,0.8168,0.68753,0.60104,0.43556,0.24517,1.01676,0.00538,24
0.6373,0.57347,0.66899,0.65769,1.36663,0.06963,0.60239,0.33844,0.64456,1.3138,0.43748,1.41144,1.08697,0.49974,0.39168,0.36452,1.53446,0.34864,1.41389,2.10105,0.71214,0.84699,0.81769,0.68777,0.60085,0.43507,0.24465,1.01355,0.00526,24
0.63973,0.58268,0.67831,0.66708,1.37273,0.06895,0.60056,0.34141,0.65397,1.31063,0.43557,1.4049,1.0866,0.49752,0.39278,0.3637,1.53155,0.34933,1.41899,2.10567,0.71438,0.84874,0.81851,0.68794,0.6006,0.43452,0.2441,1.01019,0.00514,24
0.64216,0.59209,0.68782,0.67665,1.37866,0.06825,0.59855,0.34429,0.66358,1.30714,0.43364,1.39823,1.08622,0.49527,0.39383,0.36284,1.52849,0.34999,1.424,2.11016,0.71662,0.85044,0.81926,0.68804,0.60029,0.43391,0.24352,1.00667,0.00502,24
0.64459,0.60173,0.69753,0.68641,1.38442,0.06752,0.59637,0.3471,0.67338,1.30333,0.43166,1.39142,1.08583,0.49298,0.39485,0.36193,1.52528,0.35063,1.4289,2.11451,0.71885,0.85209,0.81993,0.68806,0.5999,0.43325,0.24291,1.003,0.0049,24
0.64703,0.61159,0.70743,0.69638,1.38998,0.06676,0.59399,0.3498,0.68339,1.29919,0.42966,1.38448,1.08543,0.49065,0.39583,0.36097,1.52191,0.35123,1.43367,2.11871,0.72106,0.85368,0.82054,0.68802,0.59944,0.43254,0.24225,0.99918,0.00478,24
0.64946,0.62169,0.71753,0.70655,1.39533,0.06598,0.59143,0.35239,0.6936,1.2947,0.42761,1.37739,1.08503,0.48828,0.39676,0.35997,1.51838,0.35181,1.43831,2.12277,0.72326,0.85521,0.82106,0.68789,0.59891,0.43176,0.24157,0.9952,0.00466,24
0.65189,0.63203,0.72785,0.71693,1.40044,0.06518,0.58867,0.35487,0.70403,1.28986,0.42553,1.37017,1.08462,0.48586,0.39765,0.35891,1.51469,0.35235,1.4428,2.12666,0.72544,0.85669,0.82151,0.68768,0.59831,0.43093,0.24085,0.99107,0.00455,24
0.65432,0.64261,0.73837,0.72752,1.4053,0.06436,0.58571,0.35721,0.71467,1.28465,0.42342,1.36281,1.0842,0.4834,0.3985,0.35781,1.51084,0.35285,1.44714,2.13038,0.7276,0.8581,0.82187,0.6874,0.59763,0.43004,0.24009,0.98678,0.00443,24
0.65676,0.65345,0.74912,0.73833,1.40988,0.06351,0.58254,0.35941,0.72554,1.27907,0.42126,1.35531,1.08377,0.4809,0.3993,0.35665,1.50682,0.35332,1.4513,2.13393,0.72975,0.85945,0.82215,0.68703,0.59687,0.42909,0.2393,0.98233,0.00432,24
0.65919,0.66455,0.76008,0.74937,1.41416,0.06263,0.57916,0.36145,0.73664,1.27311,0.41907,1.34768,1.08333,0.47835,0.40005,0.35545,1.50263,0.35375,1.45527,2.13729,0.73187,0.86072,0.82234,0.68657,0.59604,0.42808,0.23847,0.97773,0.0042,24
0.66162,0.67591,0.77128,0.76063,1.41811,0.06173,0.57556,0.36332,0.74796,1.26675,0.41683,1.3399,1.08288,0.47575,0.40074,0.35419,1.49826,0.35414,1.45904,2.14047,0.73397,0.86193,0.82244,0.68603,0.59513,0.427,0.2376,0.97298,0.00409,24
0.66405,0.68755,0.78271,0.77213,1.4217,0.06081,0.57173,0.36501,0.75953,1.25999,0.41455,1.33198,1.08243,0.47311,0.40139,0.35288,1.49373,0.35448,1.46259,2.14344,0.73604,0.86306,0.82244,0.68539,0.59413,0.42586,0.2367,0.96806,0.00398,24
0.66649,0.69947,0.79438,0.78387,1.4249,0.05986,0.56768,0.36651,0.77135,1.25282,0.41223,1.32393,1.08197,0.47042,0.40198,0.35153,1.48901,0.35479,1.46589,2.1462,0.73808,0.86412,0.82235,0.68466,0.59305,0.42466,0.23576,0.96299,0.00387,24
0.66892,0.71168,0.80629,0.79586,1.42767,0.05889,0.5634,0.3678,0.78341,1.24523,0.40987,1.31573,1.08149,0.46768,0.40251,0.35011,1.48411,0.35504,1.46894,2.14875,0.7401,0.86509,0.82216,0.68384,0.59189,0.42339,0.23478,0.95776,0.00376,24
0.67135,0.72419,0.81845,0.8081,1.42999,0.0579,0.55888,0.36887,0.79573,1.2372,0.40746,1.30739,1.08101,0.46488,0.40298,0.34865,1.47904,0.35525,1.4717,2.15107,0.74207,0.86598,0.82187,0.68292,0.59064,0.42206,0.23377,0.95237,0.00365,24
0.67378,0.737,0.83087,0.8206,1.43182,0.05688,0.55413,0.36972,0.80831,1.22875,0.405,1.29891,1.08052,0.46204,0.40339,0.34713,1.47377,0.3554,1.47416,2.15316,0.74401,0.86678,0.82147,0.6819,0.5893,0.42066,0.23271,0.94683,0.00355,24
0.67622,0.75012,0.84356,0.83336,1.4331,0.05585,0.54912,0.37032,0.82116,1.21985,0.40249,1.29029,1.08003,0.45913,0.40374,0.34556,1.46832,0.3555,1.47628,2.155,0.74591,0.86748,0.82096,0.68079,0.58787,0.41919,0.23162,0.94112,0.00344,24
0.67865,0.76356,0.85651,0.84639,1.4338,0.05479,0.54388,0.37067,0.83429,1.2105,0.39992,1.28153,1.07952,0.45617,0.40402,0.34394,1.46268,0.35553,1.47806,2.15659,0.74777,0.86809,0.82035,0.67956,0.58634,0.41766,0.23049,0.93527,0.00334,24
0.68108,0.77733,0.86973,0.85971,1.43387,0.0537,0.53838,0.37077,0.8477,1.20069,0.39731,1.27263,1.079,0.45315,0.40424,0.34226,1.45684,0.35551,1.47945,2.15791,0.74958,0.86861,0.81961,0.67823,0.58473,0.41605,0.22932,0.92925,0.00323,24
