Width,Electron density,Negative density,Positive density,O- density,O2- density,CO3- density,CO4- density,CO2+ density,O2+ density,O density,O2 density,O3 density,CO density,C density,CO2e1 density,CO2va density,CO2vb density,CO2vc density,CO2v1a density,CO2v1 density,CO2v2 density,CO2v3 density,CO2v4 density,CO2v5 density,CO2v6 density,CO2v7 density,CO2v8 density,Electric field,Rise rate
0.711,0.39809,0.47289,0.80284,0.15086,0.02465,0.41417,0.3321,0.79572,0.7119,0.21748,0.83076,1.03858,0.25188,0.27987,0.22909,1.12442,0.24157,0.74295,1.81993,0.69399,0.73375,0.65007,0.50902,0.42188,0.279,0.13974,0.50436,0.02624,18
0.714,0.33214,0.40521,0.82197,0.13336,0.02358,0.40311,0.32594,0.81497,0.70007,0.21395,0.82104,1.03819,0.24794,0.27888,0.22682,1.11556,0.24031,0.73495,1.81656,0.69506,0.73244,0.64733,0.50599,0.41889,0.27658,0.1383,0.49835,0.03383,18
0.717,0.26331,0.33453,0.84156,0.11852,0.02251,0.39158,0.31919,0.83467,0.68827,0.21052,0.81117,1.03778,0.24408,0.27779,0.22449,1.10644,0.23913,0.72831,1.81275,0.69609,0.73099,0.64443,0.50281,0.41579,0.27409,0.13683,0.49224,0.04305,18
0.72,0.19889,0.26816,0.86109,0.10654,0.02143,0.37963,0.31187,0.85433,0.6765,0.20719,0.80115,1.03736,0.24033,0.27659,0.22211,1.09704,0.23806,0.72315,1.80849,0.69707,0.72938,0.64136,0.4995,0.41257,0.27152,0.13533,0.48603,0.05383,18
0.723,0.14519,0.21244,0.88018,0.09727,0.02035,0.36731,0.30402,0.87353,0.66476,0.20396,0.79099,1.03694,0.23666,0.27529,0.21968,1.08736,0.23708,0.71937,1.80375,0.698,0.72762,0.63811,0.49604,0.40922,0.26888,0.13379,0.47973,0.06595,18
0.726,0.10519,0.17034,0.89866,0.09025,0.01927,0.35469,0.29572,0.89213,0.65301,0.2008,0.78068,1.03651,0.23306,0.27387,0.2172,1.0774,0.23617,0.7167,1.7985,0.69887,0.72567,0.63469,0.49243,0.40576,0.26616,0.13222,0.47333,0.07918,18
0.729,0.07804,0.14103,0.91657,0.08489,0.01821,0.34185,0.28701,0.91016,0.6412,0.19769,0.77024,1.03607,0.2295,0.27234,0.21466,1.06716,0.23529,0.71484,1.79273,0.69964,0.72354,0.63108,0.48867,0.40217,0.26336,0.13062,0.46683,0.09325,18
0.732,0.06056,0.12134,0.93387,0.08069,0.01717,0.32886,0.27797,0.92757,0.62929,0.1946,0.75965,1.03562,0.22596,0.2707,0.21206,1.05663,0.23443,0.71348,1.78639,0.7003,0.72121,0.62727,0.48475,0.39846,0.26048,0.12898,0.46023,0.10799,18
0.735,0.04927,0.1078,0.95035,0.07725,0.01614,0.3158,0.26866,0.94418,0.61726,0.19152,0.74892,1.03517,0.22243,0.26894,0.20941,1.04581,0.23356,0.71242,1.77946,0.70084,0.71866,0.62325,0.48066,0.39461,0.25753,0.1273,0.45354,0.12328,18
0.738,0.04158,0.09785,0.96578,0.07434,0.01514,0.30272,0.25914,0.95973,0.60509,0.18844,0.73805,1.0347,0.21888,0.26706,0.20671,1.0347,0.23266,0.71151,1.77193,0.70123,0.71588,0.61902,0.47641,0.39063,0.25449,0.12559,0.44674,0.13903,18
0.741,0.03597,0.08997,0.97991,0.07181,0.01417,0.28967,0.24946,0.97398,0.59279,0.18534,0.72705,1.03423,0.21532,0.26506,0.20395,1.02329,0.23174,0.71066,1.76376,0.70147,0.71287,0.61457,0.47198,0.38652,0.25137,0.12385,0.43984,0.15517,18
0.744,0.03162,0.08334,0.99259,0.06957,0.01323,0.27671,0.23967,0.98678,0.58035,0.18223,0.7159,1.03375,0.21174,0.26293,0.20113,1.01159,0.23078,0.70982,1.75494,0.70155,0.70961,0.6099,0.46739,0.38227,0.24818,0.12207,0.43285,0.17166,18
0.747,0.02811,0.07756,1.00371,0.06755,0.01233,0.2639,0.22983,0.99804,0.56779,0.17911,0.70463,1.03326,0.20814,0.26069,0.19826,0.99959,0.22978,0.70894,1.74546,0.70145,0.7061,0.605,0.46262,0.37789,0.2449,0.12026,0.42576,0.18846,18
0.75,0.02519,0.0724,1.01324,0.06573,0.01145,0.25127,0.21998,1.00768,0.5551,0.17597,0.69322,1.03277,0.20452,0.25832,0.19534,0.98729,0.22874,0.70799,1.73528,0.70117,0.70233,0.59987,0.45768,0.37337,0.24154,0.11842,0.41859,0.20553,18
0.753,0.02273,0.06771,1.02113,0.06406,0.01062,0.23887,0.21019,1.0157,0.5423,0.17281,0.68168,1.03226,0.20088,0.25582,0.19236,0.9747,0.22766,0.70695,1.7244,0.70069,0.69829,0.5945,0.45256,0.36872,0.23811,0.11654,0.41132,0.22282,18
0.756,0.02063,0.06342,1.02739,0.06253,0.00983,0.22674,0.20048,1.02209,0.52939,0.16963,0.67001,1.03175,0.19721,0.2532,0.18933,0.9618,0.22654,0.70579,1.71279,0.7,0.69397,0.5889,0.44727,0.36394,0.2346,0.11464,0.40397,0.2403,18
0.759,0.0188,0.05945,1.03203,0.06112,0.00907,0.21493,0.19091,1.02687,0.51639,0.16644,0.65821,1.03123,0.19352,0.25045,0.18625,0.94859,0.22537,0.7045,1.70044,0.69909,0.68937,0.58306,0.4418,0.35901,0.23101,0.1127,0.39654,0.25794,18
0.762,0.0172,0.05576,1.03508,0.0598,0.00836,0.20345,0.18152,1.03005,0.50331,0.16322,0.64628,1.03071,0.1898,0.24757,0.18311,0.93508,0.22415,0.70305,1.68733,0.69794,0.68448,0.57696,0.43614,0.35395,0.22734,0.11073,0.38903,0.2757,18
0.765,0.01579,0.05232,1.03658,0.05857,0.00769,0.19235,0.17233,1.03168,0.49016,0.15999,0.63423,1.03017,0.18607,0.24456,0.17993,0.92127,0.22289,0.70143,1.67344,0.69655,0.67928,0.57062,0.43031,0.34876,0.2236,0.10873,0.38145,0.29354,18
0.768,0.01454,0.0491,1.03658,0.05742,0.00706,0.18164,0.16339,1.03181,0.47696,0.15674,0.62206,1.02963,0.18231,0.24143,0.17669,0.90715,0.22157,0.69962,1.65875,0.69489,0.67378,0.56403,0.4243,0.34343,0.21978,0.10671,0.37379,0.31145,18
0.771,0.01342,0.04609,1.03513,0.05633,0.00648,0.17135,0.15472,1.03049,0.46371,0.15347,0.60977,1.02908,0.17852,0.23816,0.17341,0.89272,0.22021,0.69761,1.64325,0.69297,0.66796,0.55717,0.41811,0.33796,0.21589,0.10465,0.36606,0.32939,18
0.774,0.01241,0.04326,1.03228,0.0553,0.00594,0.16149,0.14634,1.02778,0.45044,0.15018,0.59735,1.02853,0.17472,0.23476,0.17007,0.87799,0.21881,0.69537,1.62692,0.69075,0.66182,0.55006,0.41173,0.33236,0.21193,0.10257,0.35827,0.34732,18
0.777,0.01151,0.0406,1.02812,0.05431,0.00545,0.15207,0.13828,1.02374,0.43716,0.14687,0.58483,1.02796,0.17089,0.23124,0.16669,0.86295,0.21735,0.6929,1.60974,0.68824,0.65535,0.54269,0.40518,0.32663,0.20789,0.10046,0.35041,0.36523,18
